Game 1: Player1=2, Player2=2, Winner=0
Game 608: Player1=5, Player2=2, Winner=1
Game 609: Player1=4, Player2=1, Winner=1
Game 610: Player1=5, Player2=4, Winner=1
Game 611: Player1=1, Player2=1, Winner=0
Game 612: Player1=6, Player2=3, Winner=1
Game 613: Player1=2, Player2=2, Winner=0
Game 614: Player1=3, Player2=6, Winner=2
Game 615: Player1=4, Player2=4, Winner=0
Game 616: Player1=6, Player2=3, Winner=1
Game 617: Player1=4, Player2=6, Winner=2
Game 618: Player1=3, Player2=5, Winner=2
Game 619: Player1=4, Player2=5, Winner=2
Game 620: Player1=5, Player2=3, Winner=1
Game 621: Player1=2, Player2=2, Winner=0
Game 622: Player1=6, Player2=3, Winner=1
Game 623: Player1=2, Player2=4, Winner=2
Game 624: Player1=5, Player2=4, Winner=1
Game 625: Player1=3, Player2=5, Winner=2
Game 626: Player1=4, Player2=2, Winner=1
Game 627: Player1=4, Player2=3, Winner=1
Game 628: Player1=3, Player2=6, Winner=2
Game 629: Player1=6, Player2=3, Winner=1
Game 630: Player1=1, Player2=1, Winner=0
Game 631: Player1=2, Player2=6, Winner=2
Game 632: Player1=6, Player2=6, Winner=0
Game 633: Player1=2, Player2=4, Winner=2
Game 634: Player1=1, Player2=3, Winner=2
Game 635: Player1=6, Player2=4, Winner=1
Game 636: Player1=2, Player2=1, Winner=1
Game 637: Player1=3, Player2=5, Winner=2
Game 638: Player1=6, Player2=3, Winner=1
Game 639: Player1=5, Player2=1, Winner=1
Game 640: Player1=6, Player2=2, Winner=1
Game 641: Player1=3, Player2=5, Winner=2
Game 642: Player1=4, Player2=1, Winner=1
Game 643: Player1=4, Player2=2, Winner=1
Game 644: Player1=1, Player2=6, Winner=2
Game 645: Player1=1, Player2=2, Winner=2
Game 646: Player1=4, Player2=1, Winner=1
Game 647: Player1=5, Player2=3, Winner=1
Game 648: Player1=6, Player2=3, Winner=1
Game 649: Player1=3, Player2=6, Winner=2
Game 650: Player1=1, Player2=4, Winner=2
Game 651: Player1=4, Player2=5, Winner=2
Game 652: Player1=5, Player2=2, Winner=1
Game 653: Player1=4, Player2=1, Winner=1
Game 654: Player1=4, Player2=5, Winner=2
Game 655: Player1=5, Player2=3, Winner=1
Game 656: Player1=6, Player2=3, Winner=1
Game 657: Player1=3, Player2=1, Winner=1
Game 658: Player1=5, Player2=3, Winner=1
Game 659: Player1=6, Player2=2, Winner=1
Game 660: Player1=5, Player2=1, Winner=1
Game 661: Player1=3, Player2=5, Winner=2
Game 662: Player1=6, Player2=6, Winner=0
Game 663: Player1=6, Player2=2, Winner=1
Game 664: Player1=1, Player2=5, Winner=2
Game 665: Player1=4, Player2=3, Winner=1
Game 666: Player1=6, Player2=5, Winner=1
Game 667: Player1=1, Player2=5, Winner=2
Game 668: Player1=4, Player2=4, Winner=0
Game 669: Player1=4, Player2=1, Winner=1
Game 670: Player1=6, Player2=2, Winner=1
Game 671: Player1=2, Player2=4, Winner=2
Game 672: Player1=4, Player2=1, Winner=1
Game 673: Player1=2, Player2=1, Winner=1
Game 674: Player1=3, Player2=1, Winner=1
Game 675: Player1=5, Player2=6, Winner=2
Game 676: Player1=2, Player2=3, Winner=2
Game 677: Player1=1, Player2=4, Winner=2
Game 678: Player1=2, Player2=3, Winner=2
Game 679: Player1=4, Player2=6, Winner=2
Game 680: Player1=5, Player2=4, Winner=1
Game 681: Player1=5, Player2=4, Winner=1
Game 682: Player1=1, Player2=3, Winner=2
Game 683: Player1=3, Player2=2, Winner=1
Game 684: Player1=5, Player2=5, Winner=0
Game 685: Player1=6, Player2=6, Winner=0
Game 686: Player1=1, Player2=4, Winner=2
Game 687: Player1=1, Player2=3, Winner=2
Game 688: Player1=5, Player2=5, Winner=0
Game 689: Player1=1, Player2=4, Winner=2
Game 690: Player1=1, Player2=2, Winner=2
Game 691: Player1=5, Player2=1, Winner=1
Game 692: Player1=6, Player2=2, Winner=1
Game 693: Player1=6, Player2=4, Winner=1
Game 694: Player1=6, Player2=5, Winner=1
Game 695: Player1=3, Player2=6, Winner=2
Game 696: Player1=4, Player2=2, Winner=1
Game 697: Player1=6, Player2=4, Winner=1
Game 698: Player1=6, Player2=5, Winner=1
Game 699: Player1=6, Player2=6, Winner=0
Game 700: Player1=1, Player2=6, Winner=2
Game 701: Player1=4, Player2=5, Winner=2
Game 702: Player1=4, Player2=6, Winner=2
Game 703: Player1=4, Player2=1, Winner=1
Game 704: Player1=5, Player2=5, Winner=0
Game 705: Player1=3, Player2=3, Winner=0
Game 706: Player1=2, Player2=2, Winner=0
Game 707: Player1=4, Player2=4, Winner=0
Game 708: Player1=2, Player2=3, Winner=2
Game 709: Player1=6, Player2=4, Winner=1
Game 710: Player1=5, Player2=1, Winner=1
Game 711: Player1=5, Player2=1, Winner=1
Game 712: Player1=5, Player2=3, Winner=1
Game 713: Player1=1, Player2=2, Winner=2
Game 714: Player1=5, Player2=5, Winner=0
Game 715: Player1=4, Player2=1, Winner=1
Game 716: Player1=3, Player2=6, Winner=2
Game 717: Player1=2, Player2=2, Winner=0
Game 718: Player1=4, Player2=5, Winner=2
Game 719: Player1=3, Player2=2, Winner=1
Game 720: Player1=4, Player2=1, Winner=1
Game 721: Player1=6, Player2=1, Winner=1
Game 722: Player1=5, Player2=3, Winner=1
Game 723: Player1=6, Player2=3, Winner=1
Game 724: Player1=3, Player2=6, Winner=2
Game 725: Player1=6, Player2=3, Winner=1
Game 726: Player1=2, Player2=4, Winner=2
Game 727: Player1=3, Player2=4, Winner=2
Game 728: Player1=1, Player2=5, Winner=2
Game 729: Player1=3, Player2=3, Winner=0
Game 730: Player1=4, Player2=3, Winner=1
Game 731: Player1=2, Player2=5, Winner=2
Game 732: Player1=2, Player2=5, Winner=2
Game 733: Player1=3, Player2=6, Winner=2
Game 734: Player1=6, Player2=6, Winner=0
Game 735: Player1=1, Player2=1, Winner=0
Game 736: Player1=3, Player2=2, Winner=1
Game 737: Player1=4, Player2=1, Winner=1
Game 738: Player1=3, Player2=5, Winner=2
Game 739: Player1=2, Player2=4, Winner=2
Game 740: Player1=3, Player2=4, Winner=2
Game 741: Player1=4, Player2=6, Winner=2
Game 742: Player1=4, Player2=5, Winner=2
Game 743: Player1=5, Player2=2, Winner=1
Game 744: Player1=5, Player2=1, Winner=1
Game 745: Player1=2, Player2=2, Winner=0
Game 746: Player1=6, Player2=5, Winner=1
Game 747: Player1=5, Player2=5, Winner=0
Game 748: Player1=5, Player2=1, Winner=1
Game 749: Player1=5, Player2=6, Winner=2
Game 750: Player1=3, Player2=2, Winner=1
Game 751: Player1=5, Player2=5, Winner=0
Game 752: Player1=4, Player2=6, Winner=2
Game 753: Player1=3, Player2=3, Winner=0
Game 754: Player1=6, Player2=2, Winner=1
Game 755: Player1=2, Player2=2, Winner=0
Game 756: Player1=4, Player2=1, Winner=1
Game 757: Player1=4, Player2=6, Winner=2
Game 758: Player1=2, Player2=2, Winner=0
Game 759: Player1=5, Player2=3, Winner=1
Game 760: Player1=5, Player2=1, Winner=1
Game 761: Player1=6, Player2=2, Winner=1
Game 762: Player1=5, Player2=1, Winner=1
Game 763: Player1=1, Player2=4, Winner=2
Game 764: Player1=6, Player2=1, Winner=1
Game 765: Player1=1, Player2=4, Winner=2
Game 766: Player1=5, Player2=1, Winner=1
Game 767: Player1=5, Player2=2, Winner=1
Game 768: Player1=3, Player2=6, Winner=2
Game 769: Player1=2, Player2=4, Winner=2
Game 770: Player1=2, Player2=4, Winner=2
Game 771: Player1=2, Player2=1, Winner=1
Game 772: Player1=1, Player2=2, Winner=2
Game 773: Player1=5, Player2=4, Winner=1
Game 774: Player1=1, Player2=3, Winner=2
Game 775: Player1=2, Player2=3, Winner=2
Game 776: Player1=3, Player2=1, Winner=1
Game 777: Player1=1, Player2=2, Winner=2
Game 778: Player1=4, Player2=5, Winner=2
Game 779: Player1=1, Player2=1, Winner=0
Game 780: Player1=6, Player2=1, Winner=1
Game 781: Player1=6, Player2=1, Winner=1
Game 782: Player1=1, Player2=3, Winner=2
Game 783: Player1=1, Player2=6, Winner=2
Game 784: Player1=3, Player2=6, Winner=2
Game 785: Player1=1, Player2=6, Winner=2
Game 786: Player1=1, Player2=5, Winner=2
Game 787: Player1=2, Player2=2, Winner=0
Game 788: Player1=6, Player2=5, Winner=1
Game 789: Player1=5, Player2=6, Winner=2
Game 790: Player1=4, Player2=1, Winner=1
Game 791: Player1=5, Player2=3, Winner=1
Game 792: Player1=3, Player2=4, Winner=2
Game 793: Player1=2, Player2=4, Winner=2
Game 794: Player1=5, Player2=6, Winner=2
Game 795: Player1=1, Player2=6, Winner=2
Game 796: Player1=4, Player2=3, Winner=1
Game 797: Player1=6, Player2=6, Winner=0
Game 798: Player1=1, Player2=1, Winner=0
Game 799: Player1=3, Player2=2, Winner=1
Game 800: Player1=4, Player2=4, Winner=0
Game 801: Player1=4, Player2=5, Winner=2
Game 802: Player1=1, Player2=2, Winner=2
Game 803: Player1=2, Player2=4, Winner=2
Game 804: Player1=4, Player2=3, Winner=1
Game 805: Player1=6, Player2=2, Winner=1
Game 806: Player1=4, Player2=5, Winner=2
Game 807: Player1=6, Player2=4, Winner=1
Game 808: Player1=5, Player2=2, Winner=1
Game 809: Player1=6, Player2=2, Winner=1
Game 810: Player1=1, Player2=1, Winner=0
Game 811: Player1=5, Player2=5, Winner=0
Game 812: Player1=5, Player2=1, Winner=1
Game 813: Player1=6, Player2=4, Winner=1
Game 814: Player1=3, Player2=1, Winner=1
Game 815: Player1=5, Player2=3, Winner=1
Game 816: Player1=3, Player2=3, Winner=0
Game 817: Player1=3, Player2=3, Winner=0
Game 818: Player1=3, Player2=2, Winner=1
Game 819: Player1=3, Player2=6, Winner=2
Game 820: Player1=6, Player2=4, Winner=1
Game 821: Player1=5, Player2=2, Winner=1
Game 822: Player1=6, Player2=3, Winner=1
Game 823: Player1=6, Player2=1, Winner=1
Game 824: Player1=6, Player2=4, Winner=1
Game 825: Player1=6, Player2=6, Winner=0
Game 826: Player1=3, Player2=5, Winner=2
Game 827: Player1=3, Player2=2, Winner=1
Game 828: Player1=3, Player2=2, Winner=1
Game 829: Player1=5, Player2=2, Winner=1
Game 830: Player1=5, Player2=4, Winner=1
Game 831: Player1=3, Player2=2, Winner=1
Game 832: Player1=3, Player2=6, Winner=2
Game 833: Player1=6, Player2=6, Winner=0
Game 834: Player1=2, Player2=1, Winner=1
Game 835: Player1=5, Player2=4, Winner=1
Game 836: Player1=6, Player2=4, Winner=1
Game 837: Player1=1, Player2=3, Winner=2
Game 838: Player1=3, Player2=2, Winner=1
Game 839: Player1=4, Player2=2, Winner=1
Game 840: Player1=2, Player2=3, Winner=2
Game 841: Player1=6, Player2=3, Winner=1
Game 842: Player1=4, Player2=5, Winner=2
Game 843: Player1=4, Player2=2, Winner=1
Game 844: Player1=1, Player2=5, Winner=2
Game 845: Player1=6, Player2=5, Winner=1
Game 846: Player1=1, Player2=2, Winner=2
Game 847: Player1=6, Player2=5, Winner=1
Game 848: Player1=4, Player2=3, Winner=1
Game 849: Player1=6, Player2=3, Winner=1
Game 850: Player1=1, Player2=3, Winner=2
Game 851: Player1=4, Player2=5, Winner=2
Game 852: Player1=1, Player2=4, Winner=2
Game 853: Player1=1, Player2=2, Winner=2
Game 854: Player1=1, Player2=2, Winner=2
Game 855: Player1=4, Player2=2, Winner=1
Game 856: Player1=4, Player2=2, Winner=1
Game 857: Player1=4, Player2=5, Winner=2
Game 858: Player1=4, Player2=5, Winner=2
Game 859: Player1=1, Player2=2, Winner=2
Game 860: Player1=2, Player2=2, Winner=0
Game 861: Player1=5, Player2=1, Winner=1
Game 862: Player1=1, Player2=4, Winner=2
Game 863: Player1=1, Player2=6, Winner=2
Game 864: Player1=5, Player2=3, Winner=1
Game 865: Player1=2, Player2=5, Winner=2
Game 866: Player1=1, Player2=5, Winner=2
Game 867: Player1=1, Player2=1, Winner=0
Game 868: Player1=6, Player2=5, Winner=1
Game 869: Player1=3, Player2=3, Winner=0
Game 870: Player1=3, Player2=3, Winner=0
Game 871: Player1=2, Player2=2, Winner=0
Game 872: Player1=5, Player2=2, Winner=1
Game 873: Player1=4, Player2=4, Winner=0
Game 874: Player1=3, Player2=1, Winner=1
Game 875: Player1=3, Player2=3, Winner=0
Game 876: Player1=1, Player2=6, Winner=2
Game 877: Player1=5, Player2=5, Winner=0
Game 878: Player1=1, Player2=5, Winner=2
Game 879: Player1=4, Player2=6, Winner=2
Game 880: Player1=3, Player2=2, Winner=1
Game 881: Player1=4, Player2=4, Winner=0
Game 882: Player1=1, Player2=1, Winner=0
Game 883: Player1=4, Player2=1, Winner=1
Game 884: Player1=4, Player2=6, Winner=2
Game 885: Player1=4, Player2=6, Winner=2
Game 886: Player1=4, Player2=2, Winner=1
Game 887: Player1=2, Player2=6, Winner=2
Game 888: Player1=3, Player2=6, Winner=2
Game 889: Player1=1, Player2=3, Winner=2
Game 890: Player1=2, Player2=4, Winner=2
Game 891: Player1=2, Player2=1, Winner=1
Game 892: Player1=2, Player2=3, Winner=2
Game 893: Player1=3, Player2=2, Winner=1
Game 894: Player1=4, Player2=3, Winner=1
Game 895: Player1=5, Player2=1, Winner=1
Game 896: Player1=3, Player2=4, Winner=2
Game 897: Player1=1, Player2=1, Winner=0
Game 898: Player1=1, Player2=1, Winner=0
Game 899: Player1=1, Player2=3, Winner=2
Game 900: Player1=5, Player2=6, Winner=2
Game 901: Player1=2, Player2=2, Winner=0
Game 902: Player1=5, Player2=2, Winner=1
Game 903: Player1=6, Player2=2, Winner=1
Game 904: Player1=4, Player2=6, Winner=2
Game 905: Player1=6, Player2=4, Winner=1
Game 906: Player1=1, Player2=2, Winner=2
Game 907: Player1=4, Player2=4, Winner=0
Game 908: Player1=1, Player2=3, Winner=2
Game 909: Player1=1, Player2=3, Winner=2
Game 910: Player1=5, Player2=1, Winner=1
Game 911: Player1=5, Player2=5, Winner=0
Game 912: Player1=4, Player2=4, Winner=0
Game 913: Player1=6, Player2=5, Winner=1
Game 914: Player1=4, Player2=3, Winner=1
Game 915: Player1=4, Player2=6, Winner=2
Game 916: Player1=6, Player2=2, Winner=1
Game 917: Player1=6, Player2=3, Winner=1
Game 918: Player1=4, Player2=2, Winner=1
Game 919: Player1=1, Player2=6, Winner=2
Game 920: Player1=2, Player2=6, Winner=2
Game 921: Player1=3, Player2=4, Winner=2
Game 922: Player1=4, Player2=4, Winner=0
Game 923: Player1=3, Player2=1, Winner=1
Game 924: Player1=5, Player2=2, Winner=1
Game 925: Player1=2, Player2=1, Winner=1
Game 926: Player1=4, Player2=3, Winner=1
Game 927: Player1=2, Player2=4, Winner=2
Game 928: Player1=6, Player2=1, Winner=1
Game 929: Player1=2, Player2=3, Winner=2
Game 930: Player1=4, Player2=5, Winner=2
Game 931: Player1=3, Player2=6, Winner=2
Game 932: Player1=1, Player2=1, Winner=0
Game 933: Player1=3, Player2=6, Winner=2
Game 934: Player1=2, Player2=1, Winner=1
Game 935: Player1=2, Player2=2, Winner=0
Game 936: Player1=2, Player2=1, Winner=1
Game 937: Player1=6, Player2=1, Winner=1
Game 938: Player1=2, Player2=4, Winner=2
Game 939: Player1=1, Player2=1, Winner=0
Game 940: Player1=6, Player2=2, Winner=1
Game 941: Player1=2, Player2=1, Winner=1
Game 942: Player1=2, Player2=3, Winner=2
Game 943: Player1=2, Player2=4, Winner=2
Game 944: Player1=1, Player2=6, Winner=2
Game 945: Player1=2, Player2=4, Winner=2
Game 946: Player1=1, Player2=3, Winner=2
Game 947: Player1=4, Player2=5, Winner=2
Game 948: Player1=1, Player2=4, Winner=2
Game 949: Player1=6, Player2=2, Winner=1
Game 950: Player1=5, Player2=2, Winner=1
Game 951: Player1=3, Player2=6, Winner=2
Game 952: Player1=3, Player2=6, Winner=2
Game 953: Player1=1, Player2=4, Winner=2
Game 954: Player1=6, Player2=5, Winner=1
Game 955: Player1=5, Player2=2, Winner=1
Game 956: Player1=1, Player2=2, Winner=2
Game 957: Player1=3, Player2=4, Winner=2
Game 958: Player1=2, Player2=2, Winner=0
Game 959: Player1=2, Player2=6, Winner=2
Game 960: Player1=6, Player2=2, Winner=1
Game 961: Player1=1, Player2=6, Winner=2
Game 962: Player1=3, Player2=1, Winner=1
Game 963: Player1=2, Player2=6, Winner=2
Game 964: Player1=6, Player2=2, Winner=1
Game 965: Player1=6, Player2=3, Winner=1
Game 966: Player1=2, Player2=3, Winner=2
Game 967: Player1=3, Player2=4, Winner=2
Game 968: Player1=4, Player2=6, Winner=2
Game 969: Player1=4, Player2=5, Winner=2
Game 970: Player1=4, Player2=4, Winner=0
Game 971: Player1=4, Player2=4, Winner=0
Game 972: Player1=5, Player2=4, Winner=1
Game 973: Player1=6, Player2=3, Winner=1
Game 974: Player1=4, Player2=2, Winner=1
Game 975: Player1=4, Player2=6, Winner=2
Game 976: Player1=1, Player2=5, Winner=2
Game 977: Player1=4, Player2=3, Winner=1
Game 978: Player1=5, Player2=4, Winner=1
Game 979: Player1=6, Player2=3, Winner=1
Game 980: Player1=3, Player2=5, Winner=2
Game 981: Player1=5, Player2=2, Winner=1
Game 982: Player1=3, Player2=1, Winner=1
Game 983: Player1=3, Player2=6, Winner=2
Game 984: Player1=1, Player2=5, Winner=2
Game 985: Player1=4, Player2=2, Winner=1
Game 986: Player1=1, Player2=3, Winner=2
Game 987: Player1=6, Player2=3, Winner=1
Game 988: Player1=6, Player2=5, Winner=1
Game 989: Player1=5, Player2=5, Winner=0
Game 990: Player1=2, Player2=5, Winner=2
Game 991: Player1=1, Player2=5, Winner=2
Game 992: Player1=5, Player2=2, Winner=1
Game 993: Player1=1, Player2=1, Winner=0
Game 994: Player1=5, Player2=4, Winner=1
Game 995: Player1=5, Player2=6, Winner=2
Game 996: Player1=4, Player2=5, Winner=2
Game 997: Player1=6, Player2=5, Winner=1
Game 998: Player1=4, Player2=2, Winner=1
Game 999: Player1=3, Player2=4, Winner=2
Game 1000: Player1=5, Player2=5, Winner=0
Game 1001: Player1=4, Player2=5, Winner=2
Game 1002: Player1=3, Player2=2, Winner=1
Game 1003: Player1=6, Player2=3, Winner=1
Game 1004: Player1=3, Player2=6, Winner=2
Game 1005: Player1=1, Player2=3, Winner=2
Game 1006: Player1=3, Player2=1, Winner=1
Game 1007: Player1=2, Player2=1, Winner=1
Game 1008: Player1=5, Player2=5, Winner=0
Game 1009: Player1=4, Player2=2, Winner=1
Game 1010: Player1=3, Player2=1, Winner=1
Game 1011: Player1=2, Player2=3, Winner=2
Game 1012: Player1=2, Player2=2, Winner=0
Game 1013: Player1=1, Player2=5, Winner=2
Game 1014: Player1=5, Player2=3, Winner=1
Game 1015: Player1=1, Player2=2, Winner=2
Game 1016: Player1=3, Player2=3, Winner=0
Game 1017: Player1=5, Player2=6, Winner=2
Game 1018: Player1=5, Player2=2, Winner=1
Game 1019: Player1=5, Player2=6, Winner=2
Game 1020: Player1=3, Player2=1, Winner=1
Game 1021: Player1=6, Player2=6, Winner=0
Game 1022: Player1=3, Player2=3, Winner=0
Game 1023: Player1=1, Player2=4, Winner=2
Game 1024: Player1=2, Player2=4, Winner=2
Game 1025: Player1=4, Player2=5, Winner=2
Game 1026: Player1=4, Player2=4, Winner=0
Game 1027: Player1=3, Player2=2, Winner=1
Game 1028: Player1=2, Player2=6, Winner=2
Game 1029: Player1=2, Player2=3, Winner=2
Game 1030: Player1=1, Player2=6, Winner=2
Game 1031: Player1=4, Player2=2, Winner=1
Game 1032: Player1=6, Player2=2, Winner=1
Game 1033: Player1=3, Player2=6, Winner=2
Game 1034: Player1=1, Player2=5, Winner=2
Game 1035: Player1=4, Player2=3, Winner=1
Game 1036: Player1=6, Player2=2, Winner=1
Game 1037: Player1=5, Player2=2, Winner=1
Game 1038: Player1=2, Player2=4, Winner=2
Game 1039: Player1=6, Player2=3, Winner=1
Game 1040: Player1=1, Player2=6, Winner=2
Game 1041: Player1=5, Player2=6, Winner=2
Game 1042: Player1=5, Player2=3, Winner=1
Game 1043: Player1=6, Player2=6, Winner=0
Game 1044: Player1=4, Player2=2, Winner=1
Game 1045: Player1=6, Player2=4, Winner=1
Game 1046: Player1=3, Player2=3, Winner=0
Game 1047: Player1=2, Player2=4, Winner=2
Game 1048: Player1=5, Player2=4, Winner=1
Game 1049: Player1=3, Player2=4, Winner=2
Game 1050: Player1=4, Player2=5, Winner=2
Game 1051: Player1=2, Player2=6, Winner=2
Game 1052: Player1=5, Player2=5, Winner=0
Game 1053: Player1=1, Player2=1, Winner=0
Game 1054: Player1=2, Player2=2, Winner=0
Game 1055: Player1=6, Player2=4, Winner=1
Game 1056: Player1=5, Player2=2, Winner=1
Game 1057: Player1=4, Player2=6, Winner=2
Game 1058: Player1=3, Player2=5, Winner=2
Game 1059: Player1=4, Player2=1, Winner=1
Game 1060: Player1=4, Player2=1, Winner=1
Game 1061: Player1=6, Player2=5, Winner=1
Game 1062: Player1=5, Player2=2, Winner=1
Game 1063: Player1=5, Player2=4, Winner=1
Game 1064: Player1=5, Player2=3, Winner=1
Game 1065: Player1=6, Player2=5, Winner=1
Game 1066: Player1=2, Player2=3, Winner=2
Game 1067: Player1=6, Player2=5, Winner=1
Game 1068: Player1=2, Player2=2, Winner=0
Game 1069: Player1=3, Player2=3, Winner=0
Game 1070: Player1=5, Player2=6, Winner=2
Game 1071: Player1=5, Player2=2, Winner=1
Game 1072: Player1=1, Player2=1, Winner=0
Game 1073: Player1=3, Player2=3, Winner=0
Game 1074: Player1=5, Player2=5, Winner=0
Game 1075: Player1=5, Player2=1, Winner=1
Game 1076: Player1=2, Player2=3, Winner=2
Game 1077: Player1=4, Player2=6, Winner=2
Game 1078: Player1=2, Player2=4, Winner=2
Game 1079: Player1=6, Player2=6, Winner=0
Game 1080: Player1=1, Player2=4, Winner=2
Game 1081: Player1=3, Player2=1, Winner=1
Game 1082: Player1=4, Player2=2, Winner=1
Game 1083: Player1=6, Player2=4, Winner=1
Game 1084: Player1=1, Player2=3, Winner=2
Game 1085: Player1=3, Player2=5, Winner=2
Game 1086: Player1=2, Player2=3, Winner=2
Game 1087: Player1=5, Player2=6, Winner=2
Game 1088: Player1=4, Player2=5, Winner=2
Game 1089: Player1=6, Player2=6, Winner=0
Game 1090: Player1=3, Player2=4, Winner=2
Game 1091: Player1=3, Player2=1, Winner=1
Game 1092: Player1=2, Player2=6, Winner=2
Game 1093: Player1=4, Player2=5, Winner=2
Game 1094: Player1=5, Player2=1, Winner=1
Game 1095: Player1=1, Player2=1, Winner=0
Game 1096: Player1=2, Player2=6, Winner=2
Game 1097: Player1=1, Player2=3, Winner=2
Game 1098: Player1=1, Player2=4, Winner=2
